pid;Bedroom;FullBath;HalfBath;Exter Cond;Exter Qual;Heating QC;Kitchen Qual;MS Zoning;pid_1;Roof Style;Roof Matl;Exterior 1st;Exterior 2nd;Mas Vnr Type;Mas Vnr Area;foundation;heating;Central Air;electrical;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Kitchen AbvGr;TotRms AbvGrd;functional;fireplaces;Fireplace Qu;Paved Drive;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;fence;MS SubClass;Gr Liv Area;description;code;id;description_1;code_1;pid_1_1;Sale Date;Sale Type;Sale Condition;saleprice
535305180;2;1;0;3;3;2;2;6;535305180;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1008;0;0;1;6;Typ ;0;NA;Y;0;18;0;0;0;NA   ;20;1008;;;6;Residential Low Density      ;RL     ;535305180;2007/05/18 00:00:00.000000000;WD   ;Normal ;134500
535325090;3;1;0;2;3;3;2;6;535325090;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;925;0;0;1;5;Typ ;0;NA;Y;152;0;0;0;0;NA   ;20;925;;;6;Residential Low Density      ;RL     ;535325090;2007/06/10 00:00:00.000000000;WD   ;Normal ;127000
535325130;3;1;0;3;3;1;3;6;535325130;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;FuseA;1145;0;0;1;6;Min2;0;NA;Y;0;0;0;0;0;GdWo ;80;1145;;;6;Residential Low Density      ;RL     ;535325130;2006/09/22 00:00:00.000000000;WD   ;Normal ;127000
535325280;3;1;0;3;3;3;3;6;535325280;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1360;0;0;1;6;Min1;1;TA;Y;0;50;0;0;0;MnPrv;80;1360;;;6;Residential Low Density      ;RL     ;535325280;2007/02/11 00:00:00.000000000;WD   ;Normal ;130000
535325290;2;1;0;3;3;3;4;6;535325290;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1005;0;0;1;5;Typ ;1;TA;Y;0;0;0;0;0;NA   ;20;1005;;;6;Residential Low Density      ;RL     ;535325290;2009/11/18 00:00:00.000000000;WD   ;Normal ;115000
535325320;4;1;0;3;3;2;4;6;535325320;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;1040;500;0;1;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;1540;;;6;Residential Low Density      ;RL     ;535325320;2007/08/24 00:00:00.000000000;WD   ;Normal ;115000
535325340;2;1;0;3;3;1;3;6;535325340;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1005;0;0;1;6;Typ ;1;TA;Y;0;0;0;0;288;NA   ;20;1005;;;6;Residential Low Density      ;RL     ;535325340;2006/07/22 00:00:00.000000000;WD   ;Normal ;133500
535325350;3;1;1;3;3;2;3;6;535325350;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1056;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;1056;;;6;Residential Low Density      ;RL     ;535325350;2006/11/27 00:00:00.000000000;WD   ;Normal ;125000
535325400;2;1;0;3;3;2;3;6;535325400;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;985;0;0;1;4;Typ ;0;NA;N;0;0;0;0;0;NA   ;30;985;;;6;Residential Low Density      ;RL     ;535325400;2010/04/26 00:00:00.000000000;WD   ;Normal ;105000
535325450;2;1;0;3;3;1;3;6;535325450;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;884;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;195;NA   ;20;884;;;6;Residential Low Density      ;RL     ;535325450;2006/06/24 00:00:00.000000000;WD   ;Normal ;142000
535325460;3;1;1;3;2;1;3;6;535325460;Hip    ;WdShake;BrkFace;BrkFace;None   ;0;CBlock;GasA ;Y;SBrkr;2039;0;0;1;7;Min1;3;Gd;Y;0;0;90;0;0;NA   ;30;2039;;;6;Residential Low Density      ;RL     ;535325460;2006/12/13 00:00:00.000000000;COD  ;Abnorml;167000
535327140;2;1;0;3;3;1;3;6;535327140;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;Slab  ;GasA ;Y;SBrkr;827;0;0;1;5;Mod ;1;Po;Y;0;0;0;0;0;NA   ;20;827;;;6;Residential Low Density      ;RL     ;535327140;2010/04/25 00:00:00.000000000;WD   ;Normal ;107500
535327160;3;1;0;2;3;3;3;6;535327160;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;925;0;0;1;5;Typ ;2;TA;Y;81;0;0;0;0;GdWo ;20;925;;;6;Residential Low Density      ;RL     ;535327160;2007/03/15 00:00:00.000000000;WD   ;Normal ;116900
535327200;2;1;0;3;3;3;3;6;535327200;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;928;0;0;1;4;Typ ;0;NA;Y;261;0;156;0;0;NA   ;20;928;;;6;Residential Low Density      ;RL     ;535327200;2007/06/23 00:00:00.000000000;WD   ;Normal ;132000
535327210;2;1;0;3;3;2;3;6;535327210;Hip    ;CompShg;Wd Sdng;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;1384;0;0;1;6;Min1;0;NA;Y;75;0;0;323;0;NA   ;20;1384;;;6;Residential Low Density      ;RL     ;535327210;2006/06/24 00:00:00.000000000;WD   ;Normal ;159000
535327230;4;2;1;3;3;2;3;6;535327230;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1764;0;0;1;7;Maj2;1;TA;Y;0;72;0;0;0;NA   ;20;1764;;;6;Residential Low Density      ;RL     ;535327230;2008/10/10 00:00:00.000000000;WD   ;Normal ;100000
535350030;3;1;0;3;3;2;3;6;535350030;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;104;CBlock;GasA ;Y;SBrkr;1086;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;0;GdWo ;20;1086;;;6;Residential Low Density      ;RL     ;535350030;2010/05/13 00:00:00.000000000;WD   ;Normal ;144900
535350040;2;1;0;3;3;1;3;6;535350040;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;936;0;0;1;4;Typ ;0;NA;Y;0;0;80;0;160;NA   ;20;936;;;6;Residential Low Density      ;RL     ;535350040;2010/05/21 00:00:00.000000000;WD   ;Normal ;129000
535351050;2;1;0;3;2;1;3;6;535351050;Hip    ;CompShg;Wd Sdng;Wd Sdng;BrkCmn ;70;CBlock;GasA ;Y;SBrkr;1363;0;0;1;6;Min1;2;TA;Y;324;42;0;0;168;NA   ;20;1363;;;6;Residential Low Density      ;RL     ;535351050;2009/06/10 00:00:00.000000000;WD   ;Normal ;164900
535352080;2;1;0;3;3;3;3;6;535352080;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;832;384;0;1;6;Typ ;0;NA;Y;158;0;102;0;0;NA   ;50;1216;;;6;Residential Low Density      ;RL     ;535352080;2008/10/23 00:00:00.000000000;COD  ;Abnorml;118500
535352090;2;1;0;2;3;3;4;6;535352090;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;793;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;30;793;;;6;Residential Low Density      ;RL     ;535352090;2009/08/19 00:00:00.000000000;WD   ;Normal ;113000
535353040;2;1;0;3;2;2;2;6;535353040;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1031;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;1031;;;6;Residential Low Density      ;RL     ;535353040;2009/03/25 00:00:00.000000000;WD   ;Normal ;145500
535353050;3;1;0;3;3;2;3;6;535353050;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;1647;0;0;1;6;Min1;1;Fa;Y;225;0;0;0;0;GdPrv;20;1647;;;6;Residential Low Density      ;RL     ;535353050;2007/02/14 00:00:00.000000000;WD   ;Normal ;153000
535353060;2;1;1;3;3;3;3;6;535353060;Hip    ;CompShg;Wd Sdng;Wd Sdng;BrkFace;140;Slab  ;GasA ;Y;FuseA;1210;0;0;1;7;Typ ;0;NA;Y;208;0;100;0;0;MnPrv;20;1210;;;6;Residential Low Density      ;RL     ;535353060;2009/08/14 00:00:00.000000000;ConLD;Normal ;102900
535353130;2;1;0;3;3;3;3;6;535353130;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;924;0;0;1;6;Typ ;0;NA;Y;0;324;0;0;0;MnPrv;20;924;;;6;Residential Low Density      ;RL     ;535353130;2007/06/15 00:00:00.000000000;WD   ;Normal ;112500
535353140;3;2;0;3;3;3;3;6;535353140;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;1014;685;0;2;7;Typ ;0;NA;Y;0;74;0;0;0;NA   ;190;1699;;;6;Residential Low Density      ;RL     ;535353140;2009/08/28 00:00:00.000000000;WD   ;Abnorml;95000
535353160;3;2;0;2;2;2;3;6;535353160;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;1000;544;0;1;7;Typ ;0;NA;N;231;0;0;0;0;NA   ;50;1544;;;6;Residential Low Density      ;RL     ;535353160;2007/04/13 00:00:00.000000000;WD   ;Normal ;138000
535353180;5;2;1;4;3;3;3;6;535353180;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1392;1248;0;1;10;Maj1;1;Gd;N;631;48;148;0;0;NA   ;190;2640;;;6;Residential Low Density      ;RL     ;535353180;2006/07/20 00:00:00.000000000;WD   ;Normal ;180000
535353190;3;1;0;3;3;3;3;6;535353190;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;912;546;0;1;6;Typ ;1;Gd;Y;192;0;0;0;0;NA   ;50;1458;;;6;Residential Low Density      ;RL     ;535353190;2010/01/11 00:00:00.000000000;WD   ;Abnorml;97500
535353240;3;1;1;3;3;1;3;6;535353240;Gable  ;CompShg;WdShing;Wd Shng;None   ;0;CBlock;GasA ;Y;FuseA;801;726;0;1;6;Typ ;1;Gd;Y;0;0;134;0;0;GdWo ;60;1527;;;6;Residential Low Density      ;RL     ;535353240;2009/12/26 00:00:00.000000000;WD   ;Normal ;152500
535354050;2;1;0;3;3;3;2;6;535354050;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;893;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;NA   ;45;893;;;6;Residential Low Density      ;RL     ;535354050;2007/05/24 00:00:00.000000000;WD   ;Normal ;135000
535354070;3;1;0;3;3;3;3;6;535354070;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1200;0;0;1;6;Typ ;0;NA;Y;126;0;0;0;0;GdWo ;20;1200;;;6;Residential Low Density      ;RL     ;535354070;2009/08/28 00:00:00.000000000;WD   ;Normal ;129900
535354100;2;1;0;2;3;1;3;6;535354100;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;972;0;0;1;5;Typ ;1;Gd;Y;0;0;0;0;0;NA   ;20;972;;;6;Residential Low Density      ;RL     ;535354100;2009/05/23 00:00:00.000000000;WD   ;Normal ;132000
535354130;3;1;1;3;3;1;3;6;535354130;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;FuseA;900;412;0;1;6;Typ ;0;NA;Y;0;28;0;0;0;NA   ;50;1312;;;6;Residential Low Density      ;RL     ;535354130;2006/10/22 00:00:00.000000000;WD   ;Normal ;127000
535354200;5;2;0;3;3;4;3;6;535354200;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;FuseA;1824;0;0;2;9;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;1824;;;6;Residential Low Density      ;RL     ;535354200;2008/01/16 00:00:00.000000000;WD   ;Normal ;146000
535354260;3;1;0;3;3;1;3;6;535354260;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1216;0;512;1;7;Typ ;1;Gd;Y;200;0;0;0;0;GdWo ;50;1216;;;6;Residential Low Density      ;RL     ;535354260;2007/06/10 00:00:00.000000000;WD   ;Normal ;156000
535355020;4;3;1;3;3;2;2;6;535355020;Gable  ;CompShg;Wd Sdng;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1308;1778;0;1;9;Min1;0;NA;Y;0;208;290;0;156;NA   ;70;3086;;;6;Residential Low Density      ;RL     ;535355020;2007/11/18 00:00:00.000000000;WD   ;Family ;301600
535355100;2;2;0;2;3;2;3;6;535355100;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;865;445;0;1;6;Min1;0;NA;Y;0;0;126;0;0;NA   ;50;1310;;;6;Residential Low Density      ;RL     ;535355100;2006/05/16 00:00:00.000000000;COD  ;Normal ;112000
535375010;2;1;0;3;3;2;3;6;535375010;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;792;0;0;1;4;Typ ;0;NA;Y;0;90;0;0;0;NA   ;20;792;;;6;Residential Low Density      ;RL     ;535375010;2009/08/17 00:00:00.000000000;WD   ;Normal ;99900
535375040;2;1;0;2;3;1;2;6;535375040;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;713;0;0;1;5;Typ ;0;NA;N;0;75;161;0;0;NA   ;30;713;;;6;Residential Low Density      ;RL     ;535375040;2006/10/23 00:00:00.000000000;WD   ;Normal ;99800
535375050;3;2;1;3;3;1;3;6;535375050;Gable  ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;808;704;144;1;8;Min2;0;NA;N;0;0;0;140;0;MnPrv;50;1512;;;6;Residential Low Density      ;RL     ;535375050;2009/08/20 00:00:00.000000000;WD   ;Normal ;135000
535375130;2;1;0;3;3;2;3;6;535375130;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;735;299;0;1;5;Typ ;0;NA;Y;0;39;0;0;0;NA   ;50;1034;;;6;Residential Low Density      ;RL     ;535375130;2007/07/23 00:00:00.000000000;WD   ;Normal ;109000
535375140;1;1;0;3;3;3;3;6;535375140;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;Slab  ;GasA ;N;SBrkr;869;0;0;1;3;Typ ;0;NA;N;0;0;66;0;0;GdPrv;20;869;;;6;Residential Low Density      ;RL     ;535375140;2008/08/12 00:00:00.000000000;WD   ;Normal ;89900
535375160;3;1;0;2;3;3;3;6;535375160;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;747;412;0;1;5;Typ ;0;NA;N;84;0;96;0;0;NA   ;50;1159;;;6;Residential Low Density      ;RL     ;535375160;2008/05/13 00:00:00.000000000;WD   ;Normal ;114000
535376010;1;1;0;3;3;1;3;6;535376010;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;882;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;45;882;;;6;Residential Low Density      ;RL     ;535376010;2007/04/14 00:00:00.000000000;WD   ;Normal ;103200
535376060;4;2;0;2;3;1;2;6;535376060;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;SBrkr;676;676;0;1;7;Typ ;0;NA;Y;187;0;128;0;0;NA   ;60;1352;;;6;Residential Low Density      ;RL     ;535376060;2009/08/14 00:00:00.000000000;WD   ;Normal ;149000
535376090;2;1;0;2;3;1;2;6;535376090;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;833;0;0;1;4;Typ ;0;NA;Y;0;0;0;0;0;MnPrv;20;833;;;6;Residential Low Density      ;RL     ;535376090;2006/08/13 00:00:00.000000000;WD   ;Normal ;117000
535376100;2;1;0;3;3;1;3;6;535376100;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1073;0;0;1;4;Typ ;0;NA;Y;0;0;112;0;0;NA   ;30;1073;;;6;Residential Low Density      ;RL     ;535376100;2006/12/22 00:00:00.000000000;WD   ;Abnorml;108480
535377070;2;1;0;4;3;4;3;6;535377070;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;N;FuseP;715;0;0;1;4;Typ ;0;NA;N;0;0;75;0;112;NA   ;30;715;;;6;Residential Low Density      ;RL     ;535377070;2006/08/14 00:00:00.000000000;WD   ;Normal ;68000
535377090;0;0;0;3;3;2;3;6;535377090;Gable  ;CompShg;Plywood;Plywood;None   ;0;CBlock;GasA ;Y;SBrkr;1056;0;0;2;4;Typ ;0;NA;Y;264;56;0;0;0;GdPrv;90;1056;;;6;Residential Low Density      ;RL     ;535377090;2010/06/23 00:00:00.000000000;WD   ;Normal ;144000
535377100;1;1;0;2;3;1;4;6;535377100;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;448;272;0;1;5;Typ ;0;NA;Y;0;0;70;0;0;NA   ;50;720;;;6;Residential Low Density      ;RL     ;535377100;2006/03/26 00:00:00.000000000;WD   ;Normal ;86900
535377150;2;1;0;2;2;2;3;6;535377150;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;717;322;0;1;6;Typ ;0;NA;N;0;0;168;0;111;NA   ;70;1039;;;6;Residential Low Density      ;RL     ;535377150;2009/05/16 00:00:00.000000000;WD   ;Normal ;114000
535378020;2;1;0;3;2;1;2;6;535378020;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;SBrkr;792;0;0;1;5;Typ ;0;NA;N;316;0;120;0;0;NA   ;30;792;;;6;Residential Low Density      ;RL     ;535378020;2009/05/24 00:00:00.000000000;WD   ;Normal ;109500
535378080;1;2;0;3;3;1;3;6;535378080;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;845;436;0;1;6;Mod ;0;NA;Y;0;0;0;0;0;NA   ;50;1281;;;6;Residential Low Density      ;RL     ;535378080;2007/08/27 00:00:00.000000000;WD   ;Abnorml;128500
535378120;3;1;0;3;3;1;1;6;535378120;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1078;0;0;1;6;Typ ;0;NA;N;0;0;0;0;112;GdWo ;30;1078;;;6;Residential Low Density      ;RL     ;535378120;2009/12/23 00:00:00.000000000;WD   ;Normal ;125000
535379060;4;2;0;3;3;3;3;6;535379060;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;968;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;30;968;;;6;Residential Low Density      ;RL     ;535379060;2007/08/11 00:00:00.000000000;WD   ;Normal ;64500
535379100;2;1;0;3;3;1;3;6;535379100;Hip    ;CompShg;Stucco ;Stucco ;None   ;0;BrkTil;GasA ;Y;SBrkr;1130;0;0;1;5;Typ ;1;Gd;Y;229;0;0;0;0;NA   ;30;1130;;;6;Residential Low Density      ;RL     ;535379100;2006/06/16 00:00:00.000000000;WD   ;Normal ;120000
535379110;3;1;1;2;3;1;2;6;535379110;Gable  ;CompShg;Wd Sdng;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;751;783;0;1;6;Typ ;0;NA;N;0;112;0;0;0;NA   ;70;1534;;;6;Residential Low Density      ;RL     ;535379110;2007/07/17 00:00:00.000000000;WD   ;Normal ;148000
535380010;3;2;0;1;3;1;3;6;535380010;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;774;821;0;1;7;Typ ;1;Gd;Y;49;0;231;0;0;NA   ;70;1595;;;6;Residential Low Density      ;RL     ;535380010;2006/04/22 00:00:00.000000000;WD   ;Normal ;155500
535380050;3;1;1;3;3;3;3;6;535380050;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;1048;510;0;1;6;Typ ;1;TA;Y;0;0;0;0;0;NA   ;50;1558;;;6;Residential Low Density      ;RL     ;535380050;2008/04/17 00:00:00.000000000;WD   ;Normal ;140000
535380110;2;1;0;3;2;2;3;6;535380110;Gambrel;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;672;0;0;1;4;Typ ;0;NA;N;88;108;0;0;0;NA   ;30;672;;;6;Residential Low Density      ;RL     ;535380110;2008/07/27 00:00:00.000000000;WD   ;Normal ;86900
535380130;4;1;1;3;3;3;3;6;535380130;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;FuseA;981;779;0;1;7;Typ ;1;TA;Y;120;0;96;0;0;NA   ;50;1760;;;6;Residential Low Density      ;RL     ;535380130;2006/02/17 00:00:00.000000000;COD  ;Abnorml;80000
535380140;3;1;0;3;3;1;3;6;535380140;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;1254;182;0;1;7;Typ ;1;Gd;N;0;0;100;0;0;GdWo ;50;1436;;;6;Residential Low Density      ;RL     ;535380140;2008/06/26 00:00:00.000000000;WD   ;Normal ;139000
535381040;3;2;0;3;3;3;2;6;535381040;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1313;0;1064;1;8;Min2;1;TA;Y;0;0;432;0;0;NA   ;50;1313;;;6;Residential Low Density      ;RL     ;535381040;2009/06/15 00:00:00.000000000;WD   ;Normal ;142900
535381060;3;1;0;3;3;3;3;6;535381060;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;SBrkr;694;520;0;1;6;Typ ;0;NA;Y;216;0;160;0;0;MnPrv;50;1214;;;6;Residential Low Density      ;RL     ;535381060;2006/01/16 00:00:00.000000000;WD   ;Family ;105000
535382020;3;2;0;4;3;3;3;6;535382020;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;N;FuseA;1766;648;0;2;10;Mod ;1;Gd;N;142;0;0;0;0;NA   ;190;2414;;;6;Residential Low Density      ;RL     ;535382020;2006/05/27 00:00:00.000000000;ConLD;Normal ;160000
535382100;4;2;0;2;2;1;2;6;535382100;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;930;760;0;1;5;Typ ;0;NA;Y;0;0;112;0;0;NA   ;70;1690;;;6;Residential Low Density      ;RL     ;535382100;2009/08/26 00:00:00.000000000;WD   ;Normal ;156500
535382130;3;2;0;3;3;2;2;6;535382130;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1096;370;0;1;7;Min1;1;TA;Y;436;21;0;0;0;NA   ;50;1466;;;6;Residential Low Density      ;RL     ;535382130;2006/04/20 00:00:00.000000000;WD   ;Normal ;170000
535382150;2;1;0;3;3;1;1;6;535382150;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;FuseA;691;0;0;1;4;Typ ;0;NA;N;0;20;94;0;0;NA   ;30;691;;;6;Residential Low Density      ;RL     ;535382150;2007/01/11 00:00:00.000000000;WD   ;Abnorml;86000
535383060;2;1;0;3;4;2;2;6;535383060;Gable  ;CompShg;Stucco ;Stucco ;None   ;0;PConc ;GasA ;N;FuseA;599;0;0;1;4;Typ ;0;NA;N;0;81;0;0;0;NA   ;30;599;;;6;Residential Low Density      ;RL     ;535383060;2009/06/12 00:00:00.000000000;WD   ;Normal ;59000
535383070;2;1;0;3;4;1;3;6;535383070;Gable  ;CompShg;CBlock ;CBlock ;None   ;0;PConc ;GasA ;Y;SBrkr;840;534;0;1;6;Typ ;0;NA;Y;0;0;198;0;0;NA   ;50;1374;;;6;Residential Low Density      ;RL     ;535383070;2009/10/15 00:00:00.000000000;WD   ;Normal ;105000
535383100;3;2;0;3;3;3;3;6;535383100;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;N;FuseA;694;600;0;2;7;Typ ;0;NA;N;220;114;210;0;0;NA   ;190;1294;;;6;Residential Low Density      ;RL     ;535383100;2008/08/13 00:00:00.000000000;WD   ;Normal ;106250
535383110;2;1;0;3;3;3;2;6;535383110;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;N;SBrkr;846;0;0;1;4;Typ ;0;NA;N;0;0;0;0;0;NA   ;30;846;;;6;Residential Low Density      ;RL     ;535383110;2009/06/19 00:00:00.000000000;WD   ;Normal ;106000
535383120;1;1;1;3;3;3;3;6;535383120;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;FuseA;725;0;0;1;4;Typ ;0;NA;Y;0;30;0;0;0;NA   ;30;725;;;6;Residential Low Density      ;RL     ;535383120;2009/11/27 00:00:00.000000000;WD   ;Normal ;78500
535401080;3;1;0;2;3;1;2;6;535401080;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;1287;0;0;1;7;Typ ;1;Gd;Y;364;17;0;0;182;NA   ;20;1287;;;6;Residential Low Density      ;RL     ;535401080;2010/03/25 00:00:00.000000000;WD   ;Normal ;162000
535401140;3;2;0;3;3;1;3;6;535401140;Gable  ;CompShg;Wd Sdng;Wd Sdng;BrkFace;101;CBlock;GasA ;Y;SBrkr;1324;0;0;1;6;Typ ;1;TA;Y;0;138;0;0;0;GdWo ;20;1324;;;6;Residential Low Density      ;RL     ;535401140;2006/12/13 00:00:00.000000000;WD   ;Abnorml;160000
535402010;6;2;2;3;3;3;3;6;535402010;Gable  ;CompShg;MetalSd;MetalSd;Stone  ;480;CBlock;GasA ;Y;SBrkr;1248;1296;0;2;12;Typ ;0;NA;Y;0;0;0;0;0;NA   ;90;2544;;;6;Residential Low Density      ;RL     ;535402010;2009/08/28 00:00:00.000000000;WD   ;Normal ;190000
535402070;3;1;0;3;3;3;3;6;535402070;Gable  ;CompShg;VinylSd;VinylSd;BrkFace;1047;CBlock;GasA ;Y;SBrkr;1086;0;0;1;6;Typ ;1;Gd;Y;0;0;0;0;0;GdWo ;80;1086;;;6;Residential Low Density      ;RL     ;535402070;2006/06/28 00:00:00.000000000;WD   ;Normal ;159950
535402090;3;1;1;3;3;4;3;6;535402090;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;295;CBlock;GasA ;Y;SBrkr;1380;0;0;1;6;Typ ;0;NA;Y;0;0;0;0;216;GdWo ;20;1380;;;6;Residential Low Density      ;RL     ;535402090;2009/06/13 00:00:00.000000000;WD   ;Normal ;154000
535402100;3;1;0;3;3;3;3;6;535402100;Gable  ;CompShg;HdBoard;HdBoard;BrkFace;379;CBlock;GasA ;Y;SBrkr;1146;0;0;1;6;Typ ;1;Gd;Y;345;75;0;0;0;NA   ;80;1146;;;6;Residential Low Density      ;RL     ;535402100;2006/06/20 00:00:00.000000000;WD   ;Normal ;165000
